id,name,zipcode,country_id:id,state_id:id
city_971,新城鄉,971,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_972,秀林鄉,972,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_973,吉安鄉,973,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_974,壽豐鄉,974,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_975,鳳林鎮,975,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_976,光復鄉,976,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_977,豐濱鄉,977,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_978,瑞穗鄉,978,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_979,萬榮鄉,979,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_981,玉里鎮,981,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_982,卓溪鄉,982,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
city_983,富里鄉,983,base.tw,l10n_tw_standard_ifrss.tw_country_state_18
